Indicator name,State name,City Name,Date,Value
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,1/1/2016 0:00,60.5410713
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,1/1/2016 0:00,60.9706813
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,1/1/2016 0:00,60.8901985
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,1/1/2016 0:00,60.1250947
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,1/1/2016 0:00,60.9962993
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,1/1/2016 0:00,60.5481472
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,1/1/2016 0:00,59.9011856
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,1/1/2016 0:00,61.7795312
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,1/1/2016 0:00,61.9539521
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,1/1/2016 0:00,61.1621517
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,1/1/2016 0:00,57.6916796
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,1/1/2016 0:00,57.7127313
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,1/1/2016 0:00,56.8305484
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,1/1/2016 0:00,64.115675
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,1/1/2016 0:00,64.2974274
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,1/1/2016 0:00,63.651874
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,1/1/2016 0:00,56.4031807
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,1/1/2016 0:00,56.349782
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,1/1/2016 0:00,55.951782
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,1/1/2016 0:00,71.520519
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,1/1/2016 0:00,71.2311396
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,1/1/2016 0:00,67.2480813
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,1/1/2016 0:00,67.2615516
Employment to population ratio ;  Persons ;  Australia ;,Australia,,2/1/2016 0:00,61.3445909
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,2/1/2016 0:00,61.3061269
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,2/1/2016 0:00,61.5510901
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,2/1/2016 0:00,60.9651669
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,2/1/2016 0:00,60.8518265
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,2/1/2016 0:00,61.0115497
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,2/1/2016 0:00,61.0629528
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,2/1/2016 0:00,61.1978509
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,2/1/2016 0:00,61.7107874
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,2/1/2016 0:00,61.6147011
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,2/1/2016 0:00,61.8390623
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,2/1/2016 0:00,62.1131682
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,2/1/2016 0:00,57.6727733
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,2/1/2016 0:00,57.4766655
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,2/1/2016 0:00,57.7623001
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,2/1/2016 0:00,64.0705739
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,2/1/2016 0:00,63.6726219
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,2/1/2016 0:00,63.8751818
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,2/1/2016 0:00,56.1881742
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,2/1/2016 0:00,56.0272322
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,2/1/2016 0:00,56.2511565
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,2/1/2016 0:00,71.4794235
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,2/1/2016 0:00,70.3169295
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,2/1/2016 0:00,67.3244215
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,2/1/2016 0:00,66.3849835
Employment to population ratio ;  Persons ;  Australia ;,Australia,,3/1/2016 0:00,61.3055719
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,3/1/2016 0:00,61.2755889
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,3/1/2016 0:00,61.2920343
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,3/1/2016 0:00,60.9481479
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,3/1/2016 0:00,60.8760393
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,3/1/2016 0:00,60.9763603
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,3/1/2016 0:00,61.1445149
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,3/1/2016 0:00,61.1983544
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,3/1/2016 0:00,61.2596919
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,3/1/2016 0:00,61.390407
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,3/1/2016 0:00,61.1782533
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,3/1/2016 0:00,61.021491
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,3/1/2016 0:00,57.6255409
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,3/1/2016 0:00,57.7564767
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,3/1/2016 0:00,57.997956
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,3/1/2016 0:00,63.9961548
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,3/1/2016 0:00,64.1451873
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,3/1/2016 0:00,64.3050931
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,3/1/2016 0:00,56.00403
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,3/1/2016 0:00,56.1750341
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,3/1/2016 0:00,56.4098336
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,3/1/2016 0:00,71.6291034
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,3/1/2016 0:00,70.3086128
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,3/1/2016 0:00,67.394839
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,3/1/2016 0:00,67.4968848
Employment to population ratio ;  Persons ;  Australia ;,Australia,,4/1/2016 0:00,61.2678193
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,4/1/2016 0:00,61.2373152
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,4/1/2016 0:00,61.3405022
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,4/1/2016 0:00,60.9314878
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,4/1/2016 0:00,60.9140582
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,4/1/2016 0:00,61.1418062
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,4/1/2016 0:00,61.2487641
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,4/1/2016 0:00,61.1939747
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,4/1/2016 0:00,61.1496594
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,4/1/2016 0:00,61.142966
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,4/1/2016 0:00,61.0451897
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,4/1/2016 0:00,61.0538111
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,4/1/2016 0:00,57.5743204
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,4/1/2016 0:00,58.2753484
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,4/1/2016 0:00,58.5764586
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,4/1/2016 0:00,63.865387
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,4/1/2016 0:00,63.8823706
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,4/1/2016 0:00,63.9290851
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,4/1/2016 0:00,55.8626934
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,4/1/2016 0:00,56.1288847
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,4/1/2016 0:00,56.4844761
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,4/1/2016 0:00,71.889464
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,4/1/2016 0:00,71.5663594
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,4/1/2016 0:00,67.4918068
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,4/1/2016 0:00,67.6062141
Employment to population ratio ;  Persons ;  Australia ;,Australia,,5/1/2016 0:00,61.22899
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,5/1/2016 0:00,61.135522
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,5/1/2016 0:00,61.4319941
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,5/1/2016 0:00,60.9110574
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,5/1/2016 0:00,61.1775406
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,5/1/2016 0:00,61.304487
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,5/1/2016 0:00,61.3699002
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,5/1/2016 0:00,61.1387786
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,5/1/2016 0:00,61.4510363
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,5/1/2016 0:00,60.8895211
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,5/1/2016 0:00,60.8129936
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,5/1/2016 0:00,60.9842935
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,5/1/2016 0:00,57.5511046
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,5/1/2016 0:00,57.3432924
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,5/1/2016 0:00,57.4717939
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,5/1/2016 0:00,63.6692045
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,5/1/2016 0:00,63.8294961
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,5/1/2016 0:00,64.3078598
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,5/1/2016 0:00,55.7667666
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,5/1/2016 0:00,55.7262696
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,5/1/2016 0:00,56.0433998
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,5/1/2016 0:00,72.1355331
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,5/1/2016 0:00,73.5838538
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,5/1/2016 0:00,67.5983262
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,5/1/2016 0:00,67.9492263
Employment to population ratio ;  Persons ;  Australia ;,Australia,,6/1/2016 0:00,61.1803267
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,6/1/2016 0:00,61.1741539
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,6/1/2016 0:00,61.3180717
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,6/1/2016 0:00,60.8668038
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,6/1/2016 0:00,60.9603107
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,6/1/2016 0:00,61.0486407
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,6/1/2016 0:00,61.4882613
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,6/1/2016 0:00,61.6239381
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,6/1/2016 0:00,61.8291806
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,6/1/2016 0:00,60.6578296
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,6/1/2016 0:00,60.6886166
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,6/1/2016 0:00,60.6818903
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,6/1/2016 0:00,57.5600251
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,6/1/2016 0:00,57.6384301
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,6/1/2016 0:00,57.9022507
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,6/1/2016 0:00,63.4149462
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,6/1/2016 0:00,63.3503167
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,6/1/2016 0:00,63.4537105
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,6/1/2016 0:00,55.7145847
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,6/1/2016 0:00,55.6691064
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,6/1/2016 0:00,55.6169641
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,6/1/2016 0:00,72.2707679
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,6/1/2016 0:00,73.2186813
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,6/1/2016 0:00,67.6767531
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,6/1/2016 0:00,68.0904339
Employment to population ratio ;  Persons ;  Australia ;,Australia,,7/1/2016 0:00,61.1177105
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,7/1/2016 0:00,61.2419705
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,7/1/2016 0:00,61.2460034
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,7/1/2016 0:00,60.7848048
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,7/1/2016 0:00,60.9069657
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,7/1/2016 0:00,60.9232239
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,7/1/2016 0:00,61.6048398
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,7/1/2016 0:00,61.6683826
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,7/1/2016 0:00,61.6223017
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,7/1/2016 0:00,60.4764082
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,7/1/2016 0:00,60.8904741
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,7/1/2016 0:00,60.9168393
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,7/1/2016 0:00,57.5868194
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,7/1/2016 0:00,57.8598525
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,7/1/2016 0:00,57.7921765
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,7/1/2016 0:00,63.1338558
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,7/1/2016 0:00,63.4132378
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,7/1/2016 0:00,63.4300471
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,7/1/2016 0:00,55.6951582
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,7/1/2016 0:00,55.5365076
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,7/1/2016 0:00,55.2304414
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,7/1/2016 0:00,72.2530887
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,7/1/2016 0:00,72.4369767
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,7/1/2016 0:00,67.6983276
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,7/1/2016 0:00,68.1368495
Employment to population ratio ;  Persons ;  Australia ;,Australia,,8/1/2016 0:00,61.0452399
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,8/1/2016 0:00,60.9491083
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,8/1/2016 0:00,60.6462084
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,8/1/2016 0:00,60.6667005
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,8/1/2016 0:00,60.4744016
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,8/1/2016 0:00,60.1599043
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,8/1/2016 0:00,61.7038138
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,8/1/2016 0:00,61.7866537
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,8/1/2016 0:00,61.4185015
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,8/1/2016 0:00,60.3502005
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,8/1/2016 0:00,60.3763493
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,8/1/2016 0:00,60.2294601
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,8/1/2016 0:00,57.6285619
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,8/1/2016 0:00,57.6110012
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,8/1/2016 0:00,57.3281535
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,8/1/2016 0:00,62.8616115
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,8/1/2016 0:00,62.6583333
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,8/1/2016 0:00,62.3115796
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,8/1/2016 0:00,55.7217384
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,8/1/2016 0:00,55.7409993
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,8/1/2016 0:00,55.406019
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,8/1/2016 0:00,72.0750858
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,8/1/2016 0:00,70.8100519
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,8/1/2016 0:00,67.6599101
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,8/1/2016 0:00,67.867744
Employment to population ratio ;  Persons ;  Australia ;,Australia,,9/1/2016 0:00,60.9685278
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,9/1/2016 0:00,60.7904097
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,9/1/2016 0:00,60.7432295
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,9/1/2016 0:00,60.5169575
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,9/1/2016 0:00,60.494059
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,9/1/2016 0:00,60.6033593
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,9/1/2016 0:00,61.7763814
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,9/1/2016 0:00,61.558939
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,9/1/2016 0:00,61.3218505
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,9/1/2016 0:00,60.281017
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,9/1/2016 0:00,60.1693346
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,9/1/2016 0:00,60.1071658
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,9/1/2016 0:00,57.6876341
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,9/1/2016 0:00,57.5442058
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,9/1/2016 0:00,57.5531237
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,9/1/2016 0:00,62.6519037
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,9/1/2016 0:00,62.1620721
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,9/1/2016 0:00,62.0527535
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,9/1/2016 0:00,55.7898524
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,9/1/2016 0:00,56.4982679
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,9/1/2016 0:00,56.2173997
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,9/1/2016 0:00,71.8644972
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,9/1/2016 0:00,72.1008202
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,9/1/2016 0:00,67.5969883
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,9/1/2016 0:00,66.9597466
Employment to population ratio ;  Persons ;  Australia ;,Australia,,10/1/2016 0:00,60.8952277
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,10/1/2016 0:00,60.8137674
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,10/1/2016 0:00,60.8295908
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,10/1/2016 0:00,60.348639
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,10/1/2016 0:00,60.4040188
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,10/1/2016 0:00,60.3953089
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,10/1/2016 0:00,61.8062371
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,10/1/2016 0:00,61.9784279
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,10/1/2016 0:00,61.9111521
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,10/1/2016 0:00,60.267593
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,10/1/2016 0:00,59.8382527
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,10/1/2016 0:00,60.0353271
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,10/1/2016 0:00,57.7517957
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,10/1/2016 0:00,57.744103
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,10/1/2016 0:00,57.5692369
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,10/1/2016 0:00,62.5477532
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,10/1/2016 0:00,62.5118976
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,10/1/2016 0:00,62.3864484
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,10/1/2016 0:00,55.8826318
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,10/1/2016 0:00,55.5884948
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,10/1/2016 0:00,55.5114513
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,10/1/2016 0:00,71.7404185
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,10/1/2016 0:00,72.4767467
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,10/1/2016 0:00,67.5438928
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,10/1/2016 0:00,66.4243282
Employment to population ratio ;  Persons ;  Australia ;,Australia,,11/1/2016 0:00,60.832232
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,11/1/2016 0:00,60.8743484
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,11/1/2016 0:00,61.102829
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,11/1/2016 0:00,60.173973
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,11/1/2016 0:00,60.2471805
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,11/1/2016 0:00,60.3842544
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,11/1/2016 0:00,61.8069684
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,11/1/2016 0:00,61.729534
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,11/1/2016 0:00,61.8848058
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,11/1/2016 0:00,60.3131566
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,11/1/2016 0:00,60.6188406
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,11/1/2016 0:00,60.9573503
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,11/1/2016 0:00,57.8044164
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,11/1/2016 0:00,57.7866352
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,11/1/2016 0:00,57.9129308
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,11/1/2016 0:00,62.5405388
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,11/1/2016 0:00,62.6342383
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,11/1/2016 0:00,62.7819914
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,11/1/2016 0:00,55.9694111
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,11/1/2016 0:00,56.0676958
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,11/1/2016 0:00,56.2021637
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,11/1/2016 0:00,71.7001781
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,11/1/2016 0:00,72.242636
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,11/1/2016 0:00,67.5110991
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,11/1/2016 0:00,67.7625351
Employment to population ratio ;  Persons ;  Australia ;,Australia,,12/1/2016 0:00,60.788861
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,12/1/2016 0:00,60.961436
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,12/1/2016 0:00,61.5116332
